filename,utt,start,end,stimulus,stim_start,stim_end,stim_count
maur_full_fr,JE STOCKE VEZ ICI,197.09456,198.95034,VEZ,197.80295,198.55125,66
maur_full_fr,JE STOCKE VES ICI,200.17755,202.04331,VES,201.00567,201.37483,67
maur_full_fr,JE STOCKE VEF ICI,203.20068,205.1263,VEF,204.09864,204.56757,68
maur_full_fr,JE STOCKE VESH ICI,206.31361,208.23923,VESH,207.2415,207.76032,69
maur_full_fr,JE STOCKE VEV ICI,209.42653,211.28231,VEV,210.29456,210.79342,70
maur_full_fr,JE STOCKE ZIT ICI,211.93084,213.72676,ZIT,212.56939,213.09819,71
maur_full_fr,JE STOCKE ZIG ICI,214.70454,216.66009,ZIG,215.65238,216.19116,72
maur_full_fr,JE STOCKE ZIB ICI,217.60794,219.57347,ZIB,218.53583,219.00476,73
maur_full_fr,JE STOCKE ZID ICI,220.60113,222.52676,ZID,221.49909,221.87823,74
maur_full_fr,JE STOCKE SIG ICI,223.57438,225.50998,SIG,224.44478,225.04104,75
maur_full_fr,JE STOCKE FIP ICI,226.61746,228.47324,FIP,227.46553,227.97438,76
maur_full_fr,JE STOCKE FIB ICI,229.54082,231.44649,FIB,230.49864,230.79796,77
maur_full_fr,JE STOCKE SHIB ICI,232.59388,234.55941,SHIB,233.39206,233.861,78
maur_full_fr,JE STOCKE SHID ICI,235.72676,237.63243,SHID,236.34535,236.97392,79
maur_full_fr,JE STOCKE VIK ICI,238.82971,240.66553,VIK,239.67778,240.1966,80
maur_full_fr,JE STOCKE VIG ICI,241.77302,243.44921,VIG,242.68095,242.84059,81
maur_full_fr,JE STOCKE VIB ICI,243.51905,246.71179,VIB,245.58435,246.13311,82
maur_full_fr,JE STOCKE ZYP ICI,247.14082,249.06644,ZYP,248.01882,248.41791,83
maur_full_fr,JE STOCKE ZYK ICI,250.0941,252.06961,ZYK,250.95215,251.57075,84
maur_full_fr,JE STOCKE ZYG ICI,253.20703,255.15261,ZYG,254.11497,254.81338,85
maur_full_fr,JE STOCKE ZYB ICI,256.14036,258.09592,ZYB,257.00839,257.44739,86
maur_full_fr,JE STOCKE ZYD ICI,259.22336,261.11905,ZYD,260.11134,260.62018,87
maur_full_fr,JE STOCKE SYT ICI,262.55578,264.30181,SYT,263.34399,263.8229,88
maur_full_fr,JE STOCKE SYG ICI,265.32948,267.15533,SYG,266.14762,266.5068,89
maur_full_fr,JE STOCKE FYP ICI,268.21293,270.09864,FYP,269.11088,269.51995,90
maur_full_fr,JE STOCKE FYB ICI,271.14626,273.07188,FYB,272.14399,272.4034,91
maur_full_fr,JE STOCKE SHYP ICI,274.14943,276.08503,SHYP,275.03741,275.41655,92
maur_full_fr,JE STOCKE SHYK ICI,277.26236,279.06825,SHYK,278.02063,278.40975,93
maur_full_fr,JE STOCKE SHYB ICI,280.27551,282.15125,SHYB,281.00385,281.43288,94
maur_full_fr,JE STOCKE SHYD ICI,283.34853,285.22426,SHYD,283.9771,284.62562,95
maur_full_fr,JE STOCKE VYP ICI,285.83288,287.6288,VYP,286.64104,287.04014,96
maur_full_fr,JE STOCKE VYT ICI,288.73628,290.57211,VYT,289.60431,289.96349,97
maur_full_fr,JE STOCKE VYK ICI,291.67959,293.54535,VYK,292.52766,293.04649,98
maur_full_fr,JE STOCKE VYG ICI,294.64286,296.58844,VYG,295.5907,295.92993,99
maur_full_fr,JE STOCKE VYB ICI,297.73583,299.70136,VYB,298.64376,299.04286,100
maur_full_fr,JE STOCKE VYD ICI,300.77891,302.75442,VYD,301.68685,302.09592,101
maur_full_fr,JE STOCKE ZIZ ICI,303.85193,305.77755,ZIZ,304.87959,305.36848,102
maur_full_fr,JE STOCKE ZIS ICI,306.73537,308.5712,ZIS,307.56349,308.15215,103
maur_full_fr,JE STOCKE ZIF ICI,309.64875,311.55442,ZIF,310.46689,311.09546,104
maur_full_fr,JE STOCKE ZISH ICI,312.73175,314.64739,ZISH,313.69955,314.16848,105
maur_full_fr,JE STOCKE ZIV ICI,315.82472,317.73039,ZIV,316.80249,317.16168,106
maur_full_fr,JE STOCKE SIZ ICI,318.9576,320.85329,SIZ,319.95533,320.41429,107
maur_full_fr,JE STOCKE SISH ICI,322.11043,323.96621,SISH,323.06825,323.47732,108
maur_full_fr,JE STOCKE SIV ICI,325.14354,327.139,SIV,326.20113,326.51043,109
maur_full_fr,JE STOCKE SHIZ ICI,328.42608,330.41156,SHIZ,329.35397,329.83288,110
maur_full_fr,JE STOCKE SHIS ICI,331.70862,333.62426,SHIS,332.60658,332.92585,111
maur_full_fr,JE STOCKE SHIF ICI,334.81156,336.70726,SHIF,335.68957,336.21837,112
maur_full_fr,JE STOCKE SHIV ICI,337.98435,339.88005,SHIV,338.63288,339.3712,113
maur_full_fr,JE STOCKE VISH ICI,341.14717,343.00295,VISH,341.90544,342.51406,114
maur_full_fr,JE STOCKE ZYZ ICI,343.68141,345.7068,ZYZ,344.65918,345.23787,115
maur_full_fr,JE STOCKE ZYS ICI,346.72449,348.71995,ZYS,347.63243,348.23107,116
maur_full_fr,JE STOCKE ZYF ICI,349.82744,351.75306,ZYF,350.69546,351.01474,117
maur_full_fr,JE STOCKE ZYSH ICI,352.81066,354.65646,ZYSH,353.70862,354.18753,118
maur_full_fr,JE STOCKE ZYV ICI,355.71406,357.49002,ZYV,356.55215,356.9712,119
maur_full_fr,JE STOCKE SYF ICI,358.5576,360.4932,SYF,359.44558,359.75488,120
maur_full_fr,JE STOCKE SYSH ICI,361.56077,363.5263,SYSH,362.44875,363.01746,121
maur_full_fr,JE STOCKE SYV ICI,364.70363,366.66916,SYV,365.56168,366.17029,122
maur_full_fr,JE STOCKE FYF ICI,367.89637,369.83197,FYF,368.83424,369.05374,123
maur_full_fr,JE STOCKE FYSH ICI,371.06916,373.03469,FYSH,371.99705,372.56576,124
maur_full_fr,JE STOCKE SHYZ ICI,374.23197,376.13764,SHYZ,375.07007,375.59887,125
maur_full_fr,JE STOCKE SHYS ICI,377.33492,379.27052,SHYS,378.23288,378.82154,126
maur_full_fr,JE STOCKE SHYF ICI,380.45782,382.4034,SHYF,381.31587,381.83469,127
maur_full_fr,JE STOCKE SHYV ICI,383.69048,385.63605,SHYV,384.57846,385.10726,128
maur_full_fr,JE STOCKE VYZ ICI,386.85329,388.80884,VYZ,387.63152,388.36984,129
maur_full_fr,JE STOCKE VYS ICI,389.96621,391.89184,VYS,390.93401,391.39297,130
maur_full_fr,JE STOCKE VYF ICI,393.08912,394.99478,VYF,394.03696,394.28639,131
maur_full_fr,JE STOCKE VYSH ICI,396.18209,398.00794,VYSH,396.8805,397.54898,132
maur_full_fr,JE STOCKE VYV ICI,398.56667,400.56213,VYV,399.5644,399.99342,133
maur_full_fr,JE STOCKE VYV ICI,401.65964,403.5254,VYV,402.53764,402.9966,134
maur_full_fr,JE STOCKE ZOEZ ICI,404.0542,406.02971,ZOEZ,404.89229,405.54082,135
maur_full_fr,JE STOCKE ZOES ICI,407.15714,409.15261,ZOES,408.12494,408.6737,136
maur_full_fr,JE STOCKE ZOEF ICI,410.36984,412.41519,ZOEF,411.33764,411.66689,137
maur_full_fr,JE STOCKE ZOESH ICI,413.54263,415.56803,ZOESH,414.6102,415.06916,138
maur_full_fr,JE STOCKE ZOEV ICI,416.82517,418.82063,ZOEV,417.70317,418.21202,139
maur_full_fr,JE STOCKE SOEZ ICI,419.67868,421.67415,SOEZ,420.51678,421.18526,140
maur_full_fr,JE STOCKE SOEF ICI,422.85147,424.81701,SOEF,423.69955,424.30816,141
maur_full_fr,JE STOCKE SOESH ICI,426.04422,427.96984,SOESH,426.87234,427.48095,142
maur_full_fr,JE STOCKE SOEV ICI,429.05737,431.06281,SOEV,429.93537,430.55397,143
maur_full_fr,JE STOCKE FOEF ICI,432.23016,434.2356,FOEF,433.12812,433.66689,144
maur_full_fr,JE STOCKE FOESH ICI,435.48277,437.4483,FOESH,436.32086,436.96939,145
maur_full_fr,JE STOCKE SHOEZ ICI,438.74535,440.77075,SHOEZ,439.63333,440.24195,146
maur_full_fr,JE STOCKE SHOES ICI,441.978,444.0034,SHOES,442.9059,443.53447,147
maur_full_fr,JE STOCKE SHOEF ICI,445.1907,447.17619,SHOEF,446.00884,446.59751,148
maur_full_fr,JE STOCKE SHOEV ICI,448.34354,450.31905,SHOEV,449.22154,449.72041,149
maur_full_fr,JE STOCKE VOEZ ICI,451.59615,453.58163,VOEZ,452.63379,453.09274,150
maur_full_fr,JE STOCKE VOES ICI,454.76893,456.79433,VOES,455.50726,456.25556,151
maur_full_fr,JE STOCKE VOESH ICI,457.92177,459.89728,VOESH,458.83968,459.33855,152
maur_full_fr,JE STOCKE ZOZ ICI,460.04694,462.25193,ZOZ,461.20431,461.75306,153
maur_full_fr,JE STOCKE ZOS ICI,463.19977,465.2551,ZOS,464.17755,464.64649,154
maur_full_fr,JE STOCKE ZOZ ICI,466.81156,469.3458,ZOZ,467.8093,468.32812,155
maur_full_fr,JE STOCKE ZOZ ICI,470.41338,472.38889,ZOZ,471.42109,471.88005,156
maur_full_fr,JE STOCKE ZOS ICI,473.32676,475.34218,ZOS,474.29456,474.83333,157
maur_full_fr,JE STOCKE ZOF ICI,475.34218,478.97392,ZOF,477.54717,477.84649,158
maur_full_fr,JE STOCKE ZOSH ICI,480.96939,482.96485,ZOSH,481.89728,482.42608,159
maur_full_fr,JE STOCKE ZOV ICI,483.54354,485.46916,ZOV,484.43152,484.8805,160
maur_full_fr,JE STOCKE SOZ ICI,486.53673,488.50227,SOZ,487.35488,488.0034,161
maur_full_fr,JE STOCKE SOSH ICI,489.81927,491.72494,SOSH,490.63741,491.2161,162
maur_full_fr,JE STOCKE SOV ICI,492.99206,495.00748,SOV,493.8102,494.36893,163
maur_full_fr,JE STOCKE FOF ICI,496.38435,498.36984,FOF,497.3322,497.84104,164
maur_full_fr,JE STOCKE FOSH ICI,499.72676,501.72222,FOSH,500.72449,501.16349,165
maur_full_fr,JE STOCKE FOSH ICI,503.5381,505.42381,FOSH,504.45601,504.89501,166
maur_full_fr,JE STOCKE VOZ ICI,506.51134,508.45692,VOZ,507.39932,507.99796,167
maur_full_fr,JE STOCKE VOS ICI,509.57438,511.50998,VOS,510.28277,511.02109,168
maur_full_fr,JE STOCKE VOF ICI,512.67732,514.65283,VOF,513.58526,514.08413,169
maur_full_fr,JE STOCKE VOSH ICI,515.77029,517.7458,VOSH,516.46871,517.18707,170
maur_full_fr,JE STOCKE VOV ICI,518.79342,520.77891,VOV,519.76122,520.19025,171
maur_full_fr,JE STOCKE ZAS ICI,522.06599,524.03152,ZAS,522.99388,523.52268,172
maur_full_fr,JE STOCKE ZAF ICI,525.14898,527.1644,ZAF,526.12676,526.55578,173
maur_full_fr,JE STOCKE ZASH ICI,528.39161,530.31723,ZASH,529.35941,529.81837,174
maur_full_fr,JE STOCKE ZAV ICI,531.51451,533.48005,ZAV,532.47234,532.85147,175
maur_full_fr,JE STOCKE SAZ ICI,534.61746,536.64286,SAZ,535.61519,536.13401,176
maur_full_fr,JE STOCKE SAF ICI,537.87007,539.81565,SAF,538.46871,539.22698,177
maur_full_fr,JE STOCKE FAF ICI,541.06281,543.03832,FAF,541.92086,542.53946,178
maur_full_fr,JE STOCKE SHAZ ICI,544.27551,546.22109,SHAZ,545.06372,545.58254,179
maur_full_fr,JE STOCKE SHAF ICI,547.46825,549.46372,SHAF,548.05692,548.78526,180
maur_full_fr,JE STOCKE SHAV ICI,550.69093,552.70635,SHAV,551.32948,552.19751,181
maur_full_fr,JE STOCKE VAS ICI,553.92358,555.88912,VAS,554.82154,555.21066,182
maur_full_fr,JE STOCKE VAF ICI,557.14626,559.19161,VAF,558.04422,558.59297,183
maur_full_fr,JE STOCKE VAV ICI,560.47868,562.47415,VAV,561.41655,561.87551,184
maur_full_fr,JE STOCKE ZOEP ICI,563.422,565.59705,ZOEP,564.17029,564.84875,185
maur_full_fr,JE STOCKE ZOET ICI,566.66463,568.68005,ZOET,567.63243,567.99161,186
maur_full_fr,JE STOCKE ZOEK ICI,569.87732,571.8229,ZOEK,570.82517,571.2941,187
maur_full_fr,JE STOCKE ZOEG ICI,572.92041,574.9458,ZOEG,573.9381,574.27732,188
maur_full_fr,JE STOCKE ZOED ICI,576.02336,578.06871,ZOED,577.05102,577.38027,189
maur_full_fr,JE STOCKE SOET ICI,579.20612,581.13175,SOET,580.01429,580.77256,190
maur_full_fr,JE STOCKE SOEG ICI,582.30907,584.23469,SOEG,583.13719,583.60612,191
maur_full_fr,JE STOCKE FOEP ICI,585.29229,587.32766,FOEP,586.25011,586.68912,192
maur_full_fr,JE STOCKE FOET ICI,588.53492,590.44059,FOET,589.39297,589.81202,193
maur_full_fr,JE STOCKE FOEG ICI,591.63787,593.56349,FOEG,592.47596,592.93492,194
maur_full_fr,JE STOCKE FOEB ICI,593.56349,596.63651,FOEB,595.54898,596.01791,195
maur_full_fr,JE STOCKE SHOEP ICI,597.88367,599.77937,SHOEP,598.69184,599.09093,196
maur_full_fr,JE STOCKE SHOET ICI,601.00658,602.87234,SHOET,601.57528,602.21383,197
maur_full_fr,JE STOCKE SHOEK ICI,604.03968,605.99524,SHOEK,604.91769,605.47642,198
maur_full_fr,JE STOCKE SHOEB ICI,607.3322,609.27778,SHOEB,607.92086,608.62925,199
maur_full_fr,JE STOCKE SHOED ICI,610.53492,612.43061,SHOED,611.35306,611.81202,200
maur_full_fr,JE STOCKE VOEP ICI,613.6678,615.56349,VOEP,614.62562,614.90499,201
maur_full_fr,JE STOCKE VOET ICI,616.64104,618.5966,VOET,617.38934,618.10771,202
maur_full_fr,JE STOCKE VOEK ICI,619.80385,621.67959,VOEK,620.67188,621.18073,203
maur_full_fr,JE STOCKE VOEG ICI,622.86689,624.77256,VOEG,623.76485,624.43333,204
maur_full_fr,JE STOCKE VOEB ICI,625.96984,627.90544,VOEB,626.84785,627.26689,205
maur_full_fr,JE STOCKE VOED ICI,629.01293,630.92857,VOED,629.95079,630.3,206
maur_full_fr,JE STOCKE ZOP ICI,631.45737,633.53265,ZOP,632.42517,632.71451,207
maur_full_fr,JE STOCKE ZOT ICI,633.53265,636.66553,ZOT,635.65782,636.05692,208
maur_full_fr,JE STOCKE ZOK ICI,637.94263,640.00794,ZOK,638.94036,639.44921,209
maur_full_fr,JE STOCKE ZOG ICI,641.29501,643.32041,ZOG,642.39252,642.72177,210
maur_full_fr,JE STOCKE ZOD ICI,644.59751,646.76259,ZOD,645.6551,646.02426,211
maur_full_fr,JE STOCKE SOG ICI,648.08957,650.01519,SOG,648.9576,649.42653,212
maur_full_fr,JE STOCKE FOP ICI,650.01519,651.48186,FOP,650.82336,651.01293,213
maur_full_fr,JE STOCKE FOT ICI,651.48186,653.2678,FOT,652.25011,652.6093,214
maur_full_fr,JE STOCKE FOB ICI,654.48503,656.45057,FOB,655.45283,655.7322,215
maur_full_fr,JE STOCKE SHOB ICI,657.79751,659.74308,SHOB,658.60567,658.99478,216
maur_full_fr,JE STOCKE ZOP ICI,660.42154,662.34717,ZOP,661.35941,661.65873,217
maur_full_fr,JE STOCKE ZOT ICI,663.33492,665.24059,ZOT,664.26281,664.85147,218
maur_full_fr,JE STOCKE ZOK ICI,666.18844,668.08413,ZOK,667.09637,667.60522,219
maur_full_fr,JE STOCKE ZOG ICI,669.18163,671.14717,ZOG,670.08957,670.49864,220
maur_full_fr,JE STOCKE ZOD ICI,672.42426,674.41973,ZOD,673.41202,673.7712,221
maur_full_fr,JE STOCKE SOG ICI,675.62698,677.53265,SOG,676.4551,676.94399,222
maur_full_fr,JE STOCKE FOP ICI,678.83968,680.35624,FOP,679.70771,680.09683,223
maur_full_fr,JE STOCKE FOT ICI,680.35624,681.96259,FOT,681.58345,681.67324,224
maur_full_fr,JE STOCKE FOB ICI,681.96259,683.82834,FOB,682.85057,683.1898,225
maur_full_fr,JE STOCKE SHOB ICI,685.15533,687.04104,SHOB,685.94354,686.38254,226
maur_full_fr,JE STOCKE VOP ICI,688.25828,690.19388,VOP,689.18617,689.51542,227
maur_full_fr,JE STOCKE VOK ICI,690.72268,692.58844,VOK,691.70045,692.08957,228
maur_full_fr,JE STOCKE VOB ICI,693.78571,695.76122,VOB,694.54399,695.07279,229
maur_full_fr,JE STOCKE VOD ICI,696.88866,698.78435,VOD,697.75669,698.17574,230
maur_full_fr,JE STOCKE ZAT ICI,699.15351,701.03923,ZAT,700.07143,700.53039,231
maur_full_fr,JE STOCKE ZAG ICI,702.06689,703.99252,ZAG,703.01474,703.3839,232
maur_full_fr,JE STOCKE ZAB ICI,705.12993,707.04558,ZAB,706.0678,706.41701,233
maur_full_fr,JE STOCKE SAT ICI,708.14308,710.14853,SAT,709.01111,709.4102,234
maur_full_fr,JE STOCKE SAG ICI,711.35578,713.2415,SAG,712.14399,712.55306,235
maur_full_fr,JE STOCKE SHAP ICI,714.40884,716.41429,SHAP,715.02744,715.77574,236
maur_full_fr,JE STOCKE SHAB ICI,717.6415,719.5771,SHAB,718.24014,718.91859,237
maur_full_fr,JE STOCKE SHAD ICI,720.74444,722.72993,SHAD,721.36304,722.14127,238
maur_full_fr,JE STOCKE VAT ICI,723.93719,725.95261,VAT,724.91497,725.42381,239
maur_full_fr,JE STOCKE VAB ICI,727.15986,729.14535,VAB,728.11769,728.54671,240
maur_full_fr,JE STOCKE VAD ICI,729.14535,732.29819,VAD,731.30045,731.64966,241
maur_full_fr,JE STOCKE ZIG ICI,732.97664,734.91224,ZIG,733.60522,734.15397,242
maur_full_fr,JE STOCKE ZIB ICI,735.99977,737.98526,ZIB,736.98753,737.29683,243
maur_full_fr,JE STOCKE ZID ICI,739.1127,741.03832,ZID,740.07052,740.5195,244
maur_full_fr,JE STOCKE SIG ICI,742.18571,744.14127,SIG,743.21338,743.81202,245
maur_full_fr,JE STOCKE SIB ICI,745.27868,747.27415,SIB,745.96712,746.66553,246
maur_full_fr,JE STOCKE FIP ICI,748.41156,750.34717,FIP,749.3195,749.70862,247
maur_full_fr,JE STOCKE FIK ICI,751.52449,753.47007,FIK,752.52222,752.88141,248
maur_full_fr,JE STOCKE FID ICI,754.51769,756.50317,FID,755.56531,755.98435,249
maur_full_fr,JE STOCKE SHIG ICI,757.71043,759.57619,SHIG,758.31905,759.24694,250
maur_full_fr,JE STOCKE SHIB ICI,760.81338,762.68912,SHIB,761.45193,762.11043,251
maur_full_fr,JE STOCKE SHID ICI,763.87642,765.80204,SHID,764.55488,765.25329,252
maur_full_fr,JE STOCKE VIK ICI,765.80204,768.90499,VIK,768.03696,768.35624,253
maur_full_fr,JE STOCKE VIG ICI,770.12222,772.13764,VIG,771.17982,771.46916,254
maur_full_fr,JE STOCKE VIG ICI,772.58662,774.40249,VIG,773.41474,773.7839,255
maur_full_fr,JE STOCKE VIB ICI,775.54989,777.37574,VIB,776.44785,777.01655,256
maur_full_fr,JE STOCKE ZIZ ICI,778.54308,780.41882,ZIZ,779.50091,779.78027,257
maur_full_fr,JE STOCKE ZIS ICI,781.62608,783.53175,ZIS,782.56395,782.85329,258
maur_full_fr,JE STOCKE ZIF ICI,784.84875,786.66463,ZIF,785.73673,786.12585,259
maur_full_fr,JE STOCKE ZISH ICI,786.66463,789.02925,ZISH,788.09138,788.54036,260
maur_full_fr,JE STOCKE ZIV ICI,790.08685,792.05238,ZIV,790.98481,791.42381,261
maur_full_fr,JE STOCKE SIZ ICI,793.22971,795.19524,SIZ,794.26735,794.68639,262
maur_full_fr,JE STOCKE SISH ICI,796.38254,798.30816,SISH,797.42018,797.79932,263
maur_full_fr,JE STOCKE FIV ICI,798.30816,801.52086,FIV,800.59297,800.89229,264
maur_full_fr,JE STOCKE SHIZ ICI,802.72812,804.68367,SHIZ,803.64603,804.0551,265
maur_full_fr,JE STOCKE SHIS ICI,805.92086,807.87642,SHIS,806.75896,807.24785,266
maur_full_fr,JE STOCKE VISH ICI,809.05374,810.90952,VISH,809.93175,810.40068,267
vero_full_en,I LIKE ZUHP HERE,0.83061,1.98798,ZUHP,1.24966,1.60884,1
vero_full_en,I LIKE ZUHT HERE,2.73628,3.92358,ZUHT,3.17528,3.54444,2
vero_full_en,I LIKE ZUHG HERE,4.63197,5.91905,ZUHG,5.1907,5.50998,3
vero_full_en,I LIKE ZUHB HERE,6.61746,8.04422,ZUHB,7.25601,7.62517,4
vero_full_en,I LIKE ZUHD HERE,8.76259,10.16939,ZUHD,9.32132,9.73039,5
vero_full_en,I LIKE SUHG HERE,10.83787,12.28458,SUHG,11.36667,11.8356,6
vero_full_en,I LIKE SUHB HERE,13.01293,14.46961,SUHB,13.56168,13.98073,7
vero_full_en,I LIKE FUHP HERE,15.24785,16.65465,FUHP,15.7966,16.24558,8
vero_full_en,I LIKE FUHB HERE,17.54263,19.03923,FUHB,18.16122,18.54036,9
vero_full_en,I LIKE FUHD HERE,19.71769,21.18435,FUHD,20.3263,20.75533,10
vero_full_en,I LIKE SHUHP HERE,21.95261,23.46916,SHUHP,22.55125,22.99025,11
vero_full_en,I LIKE SHUHG HERE,24.17755,25.70408,SHUHG,24.74626,25.24512,12
vero_full_en,I LIKE SHUHB HERE,26.41247,27.91905,SHUHB,27.04104,27.46009,13
vero_full_en,I LIKE VUHP HERE,28.67732,30.22381,VUHP,29.33583,29.70499,14
vero_full_en,I LIKE VUHK HERE,30.86236,32.38889,VUHK,31.54082,31.91995,15
vero_full_en,I LIKE VUHG HERE,33.21701,34.65374,VUHG,33.81565,34.21474,16
vero_full_en,I LIKE VUHB HERE,35.45193,36.9585,VUHB,36.09048,36.44966,17
vero_full_en,I LIKE VUHD HERE,37.73673,39.25329,VUHD,38.43515,38.7644,18
vero_full_en,I LIKE ZUHZ HERE,40.01156,41.54807,ZUHZ,40.66009,41.14898,19
vero_full_en,I LIKE ZUHS HERE,42.30635,43.9127,ZUHS,42.97483,43.50363,20
vero_full_en,I LIKE ZUHF HERE,44.71088,46.22744,ZUHF,45.37937,45.77846,21
vero_full_en,I LIKE ZUHSH HERE,46.93583,48.46236,ZUHSH,47.62426,48.0932,22
vero_full_en,I LIKE ZUHV HERE,49.32041,50.84694,ZUHV,49.94898,50.35805,23
vero_full_en,I LIKE SUHZ HERE,51.7449,53.29138,SUHZ,52.37347,52.86236,24
vero_full_en,I LIKE SUHS HERE,54.00975,55.53628,SUHS,54.5585,55.06735,25
vero_full_en,I LIKE SUHF HERE,56.25465,57.79116,SUHF,56.86327,57.29229,26
vero_full_en,I LIKE SUHV HERE,58.57937,60.19569,SUHV,59.178,59.66689,27
vero_full_en,I LIKE FUHZ HERE,60.93401,62.56032,FUHZ,61.58254,62.09138,28
vero_full_en,I LIKE FUHSH HERE,63.31859,64.89501,FUHSH,63.9771,64.5458,29
vero_full_en,I LIKE FUHV HERE,65.72313,67.27959,FUHV,66.29184,66.73084,30
vero_full_en,I LIKE SHUHS HERE,68.01791,69.64422,SHUHS,68.64649,69.14535,31
vero_full_en,I LIKE SHUHV HERE,70.40249,71.98889,SHUHV,71.04104,71.5,32
vero_full_en,I LIKE VUHZ HERE,72.76712,74.39342,VUHZ,73.35578,73.97438,33
vero_full_en,I LIKE VUHS HERE,75.19161,76.7381,VUHS,75.84014,76.26916,34
vero_full_en,I LIKE VUHF HERE,77.48639,78.95306,VUHF,78.08503,78.4941,35
vero_full_en,I LIKE VUHSH HERE,79.73129,81.30771,VUHSH,80.3,80.88866,36
vero_full_en,I LIKE VUHV HERE,82.02608,83.59252,VUHV,82.58481,83.08367,37
vero_full_en,I LIKE ZAET HERE,87.10454,88.56122,ZAET,87.71315,88.12222,38
vero_full_en,I LIKE ZAEB HERE,89.38934,90.88594,ZAEB,90.05782,90.46689,39
vero_full_en,I LIKE ZAED HERE,91.6941,93.18073,ZAED,92.33265,92.7517,40
vero_full_en,I LIKE SAED HERE,93.92902,95.4356,SAED,94.53764,95.00658,41
vero_full_en,I LIKE SHAEP HERE,96.20385,97.74036,SHAEP,96.80249,97.27143,42
vero_full_en,I LIKE SHAEB HERE,98.51859,100.0551,SHAEB,99.10726,99.6161,43
vero_full_en,I LIKE SHAED HERE,100.8034,102.32993,SHAED,101.40204,101.92086,44
vero_full_en,I LIKE VAEP HERE,103.12812,104.69456,VAEP,103.77664,104.19569,45
vero_full_en,I LIKE VAET HERE,105.44286,106.97937,VAET,106.10136,106.55034,46
vero_full_en,I LIKE VAEK HERE,107.82744,109.36395,VAEK,108.48594,108.89501,47
vero_full_en,I LIKE VAEG HERE,110.08231,111.64875,VAEG,110.72086,111.16984,48
vero_full_en,I LIKE VAEB HERE,112.30726,113.86372,VAEB,112.95578,113.40476,49
vero_full_en,I LIKE VAED HERE,114.57211,116.08866,VAED,115.09093,115.64966,50
vero_full_en,I LIKE ZAEZ HERE,116.74717,118.34354,ZAEZ,117.40567,117.9644,51
vero_full_en,I LIKE ZAES HERE,119.022,120.48866,ZAES,119.62063,119.9898,52
vero_full_en,I LIKE ZAEF HERE,121.22698,122.66372,ZAEF,121.79569,122.18481,53
vero_full_en,I LIKE ZAESH HERE,123.37211,124.84875,ZAESH,123.98073,124.48957,54
vero_full_en,I LIKE ZAEV HERE,125.60703,127.09365,ZAEV,126.24558,126.63469,55
vero_full_en,I LIKE SAEF HERE,127.85193,129.36848,SAEF,128.51043,128.94943,56
vero_full_en,I LIKE FAEZ HERE,130.12676,131.71315,FAEZ,130.81519,131.22426,57
vero_full_en,I LIKE FAEF HERE,132.40159,133.96803,FAEF,133.0102,133.4093,58
vero_full_en,I LIKE FAESH HERE,134.67642,136.2229,FAESH,135.30499,135.8737,59
vero_full_en,I LIKE SHAES HERE,136.94127,138.51769,SHAES,137.53991,138.08866,60
vero_full_en,I LIKE SHAESH HERE,139.18617,140.7127,SHAESH,139.82472,140.38345,61
vero_full_en,I LIKE SHAEV HERE,141.54082,143.04739,SHAEV,142.13946,142.56848,62
vero_full_en,I LIKE VAEZ HERE,143.75578,145.28231,VAEZ,144.37438,144.83333,63
vero_full_en,I LIKE VAES HERE,145.98073,147.49728,VAES,146.53946,147.06825,64
vero_full_en,I LIKE VAEF HERE,148.22562,149.71224,VAEF,148.83424,149.21338,65
vero_full_en,I LIKE VAESH HERE,150.47052,152.02698,VAESH,151.10907,151.67778,66
vero_full_en,I LIKE VAEV HERE,152.84512,154.36168,VAEV,153.45374,153.87279,67
vero_full_en,I LIKE ZAHT HERE,156.96576,158.49229,ZAHT,157.62426,158.02336,68
vero_full_en,I LIKE ZAHG HERE,159.20068,160.66735,ZAHG,159.77937,160.22834,69
vero_full_en,I LIKE ZAHB HERE,161.35578,162.86236,ZAHB,161.98435,162.38345,70
vero_full_en,I LIKE ZAHD HERE,163.57075,165.13719,ZAHD,164.21927,164.63832,71
vero_full_en,I LIKE SAHT HERE,165.71587,167.3322,SAHT,166.35442,166.8034,72
vero_full_en,I LIKE SAHG HERE,168.06054,169.58707,SAHG,168.63923,169.09819,73
vero_full_en,I LIKE FAHP HERE,170.30544,171.83197,FAHP,170.90408,171.34308,74
vero_full_en,I LIKE FAHB HERE,172.60023,174.1068,FAHB,173.19887,173.60794,75
vero_full_en,I LIKE SHAHB HERE,174.90499,176.40159,SHAHB,175.49365,175.94263,76
vero_full_en,I LIKE SHAHD HERE,177.21973,178.69637,SHAHD,177.76848,178.21746,77
vero_full_en,I LIKE VAHK HERE,179.54444,180.96122,VAHK,180.02336,180.5322,78
vero_full_en,I LIKE VAHG HERE,181.78934,183.31587,VAHG,182.44785,182.84694,79
vero_full_en,I LIKE VAHB HERE,184.0542,185.62063,VAHB,184.60295,185.05193,80
vero_full_en,I LIKE ZAHP HERE,186.40884,187.91542,ZAHP,187.05737,187.42653,81
vero_full_en,I LIKE ZAHK HERE,188.70363,190.19025,ZAHK,189.38209,189.73129,82
vero_full_en,I LIKE ZAHG HERE,191.02834,192.53492,ZAHG,191.7068,192.03605,83
